Целевая URL,Title целевой,H1 целевой,Текущих Content Inlinks,Текущих Card Inlinks,URL донора,Title донора,H1 донора,Cosine Similarity,Приоритет донора,Уже есть слабая ссылка,Текущие позиции ссылки
https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/,OEM в Китае 2026: производство своего товара под ключ,Производство своего товара в Китае2026: от идеи до серийной партии,2,0,https://longwang.ru/international/volna-kitayskogo-eksporta/,Новая волна китайского экспорта 2026: что меняется для российского бизнеса,Новая волна китайского экспорта: возможности и риски для российского импорта,0.88594,5,no,
https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/,Новый хаб для товаров из Китая - Long Wang,Новый хаб для товаров из Китая,2,0,https://longwang.ru/useful-articles/page/5/,Полезные статьи для работы с Китаем - Страница 5 из 7 - Long Wang,Полезные статьи для работы с Китаем,0.885346,6,no,
https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/,Новый хаб для товаров из Китая - Long Wang,Новый хаб для товаров из Китая,2,0,https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,0.885077,7,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/,Новый хаб для товаров из Китая - Long Wang,Новый хаб для товаров из Китая,0.885077,2,no,
https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/,OEM в Китае 2026: производство своего товара под ключ,Производство своего товара в Китае2026: от идеи до серийной партии,2,0,https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/,Рост цен на поставки из Китая в 2025-2026: причины и как заменить карго,Рост цен на поставки из Китая в Россию: причины 2025-2026 и как адаптироваться бизнесу,0.884714,6,no,
https://longwang.ru/useful-articles/kitajskie-internet-magaziny/,Китайские интернет-магазины: главные особенности - Long Wang,Китайские интернет-магазины: главные особенности,2,0,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,0.88468,8,no,
https://longwang.ru/useful-articles/exhibitions-in-china/,"Выставки в Китае – бизнес, культура и возможности с Longwang",Выставки в Китае,2,0,https://longwang.ru/useful-articles/kitajskie-internet-magaziny/,Китайские интернет-магазины: главные особенности - Long Wang,Китайские интернет-магазины: главные особенности,0.884553,1,no,
https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/,Новый хаб для товаров из Китая - Long Wang,Новый хаб для товаров из Китая,2,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,Продукция мировых брендов из Китая - Long Wang,Продукция мировых брендов из Китая,0.884466,8,no,
https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/,OEM в Китае 2026: производство своего товара под ключ,Производство своего товара в Китае2026: от идеи до серийной партии,2,0,https://longwang.ru/novosti-is-kitaya/itogi-rasprodazhi-11-11/,"Топ товаров на распродаже 11.11 в Китае 2024–2026: цифры, тренды и выводы для бизнеса",Итоги распродаж 11.11 2024–2026 В Китае: что покупают китайцы и как это пригодится бизнесу в РФ,0.884087,7,no,
https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/,OEM в Китае 2026: производство своего товара под ключ,Производство своего товара в Китае2026: от идеи до серийной партии,2,0,https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/,"Как купить электронику в Китае в 2026: новые правила, маркировка, условия",Как купить электронику в Китае в 2026: новые правила и пути решения,0.884032,8,no,
https://longwang.ru/useful-articles/proslezhivaemost-chestnyj-znak/,Прослеживаемость и «Честный знак» для импортеров: правила сегодня,Прослеживаемость и «Честный знак»: как импортеру правильно подойти к оформлению,2,0,https://longwang.ru/useful-articles/useful-articles-furniture-from-china/,"Импорт мебели из Китая: поставщики, доставка и таможня",Импорт мебели из Китая: как найти поставщика и избежать ошибок,0.884021,8,no,
https://longwang.ru/novosti-is-kitaya/caterpillar-postavki-2022/,CATERPILLAR: поставки запчастей после санкций - Long Wang,CATERPILLAR: поставки запчастей после санкций,2,0,https://longwang.ru/projects/kompressornoe-oborudovanie-v-kratchajshie-sroki/,Поставка оборудования CAT от официального дистрибьютера,Покупка и доставка оригинальных запчастей Caterpillar,0.883921,2,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/,Импорт из Китая в Россию для бизнеса — Long Wang,Импорт из Китая в Россию для бизнеса,0.883155,2,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/useful-articles/cheeper-shipping-china/,Консолидация грузов из Китая: как экономить при нескольких поставщиках,Экономия на доставке из Китая: как объединить грузы от разных поставщиков,0.882308,3,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/useful-articles/,Полезные статьи для работы с Китаем - Long Wang,Полезные статьи для работы с Китаем,0.88225,4,no,
https://longwang.ru/useful-articles/mistakes-when-working-china/,Ошибки при импорте из Китая и как их избежать – Long Wang,7 ошибок при работе с китайской компанией,2,0,https://longwang.ru/useful-articles/purchase-of-construction-equipment/,"Как приобретать строительное оборудование в Китае: найти, проверить, доставить",Как организовать закупку строительного оборудования в Китае в 2026: пошаговый гайд,0.881424,6,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,0.88112,5,no,
https://longwang.ru/useful-articles/rasschitat-dostavku-iz-kitaya/,Как самостоятельно рассчитать стоимость доставки из Китая,Как самостоятельно рассчитать стоимость доставки из Китая в Россию,2,0,https://longwang.ru/useful-articles/page/7/,Полезные статьи для работы с Китаем - Страница 7 из 7 - Long Wang,Полезные статьи для работы с Китаем,0.880938,8,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/useful-articles/industrial-thermo-guide/,Промышленные печи и термооборудование из Китая: модели и выбор,Промышленные печи и сушильные шкафы из Китая: гайд по выбору,0.880648,6,no,
https://longwang.ru/useful-articles/exhibitions-in-china/,"Выставки в Китае – бизнес, культура и возможности с Longwang",Выставки в Китае,2,0,https://longwang.ru/useful-articles/find-chinese-supplier/,Как найти и проверить поставщика в Китае: с чего начать и что важно знать,Гид для начинающих импортёров: как искать и проверять поставщика в Китае,0.88041,2,no,
https://longwang.ru/useful-articles/mistakes-when-working-china/,Ошибки при импорте из Китая и как их избежать – Long Wang,7 ошибок при работе с китайской компанией,2,0,https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,0.878046,7,no,
https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,2,0,https://longwang.ru/useful-articles/mistakes-when-working-china/,Ошибки при импорте из Китая и как их избежать – Long Wang,7 ошибок при работе с китайской компанией,0.878046,3,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/international/volna-kitayskogo-eksporta/,Новая волна китайского экспорта 2026: что меняется для российского бизнеса,Новая волна китайского экспорта: возможности и риски для российского импорта,0.877573,1,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,"Документы для работы с Китаем: контракт, инвойс, packing list и сертификация","Документы для работы с поставщиками из Китая: контракт, инвойс, упаковочный лист",0.877397,2,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/useful-articles/kak-kupit-oborudovanie-kitay/,Гайд о покупке оборудования в Китае: пошаговая инструкция 2026,Как купить оборудование из Китая: пошаговый гайд от А до Я,0.877352,7,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/posledniye-novosti-iz-kitaya/page/6/,Последние новости из Китая - Страница 6 из 10 - Long Wang,новости из китая - Страница 6,0.87711,3,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/useful-articles/worlds-brend-equipment/,Подделки при импорте санкционного оборудования из Китая - Long Wang,Как не купить подделку или б/у санкционное оборудование в Китае через посредника,0.877076,2,no,
https://longwang.ru/useful-articles/mistakes-when-working-china/,Ошибки при импорте из Китая и как их избежать – Long Wang,7 ошибок при работе с китайской компанией,2,0,https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/,ПРЯМЫЕ ПОСТАВКИ ИЗ КИТАЯ - Long Wang,ПРЯМЫЕ ПОСТАВКИ ИЗ КИТАЯ,0.876683,8,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/supplies-services-china/autsorsing-ved/,Аутсорсинг ВЭД — сопровождение внешнеэкономической деятельности - Long Wang,Аутсорсинг ВЭД для бизнеса,0.875879,4,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/posledniye-novosti-iz-kitaya/page/8/,Последние новости из Китая - Страница 8 из 10 - Long Wang,новости из китая - Страница 8,0.875724,3,no,
https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить - Long Wang,Химическая промышленность Китая: где искать поставщиков и на чём можно сэкономить,2,0,https://longwang.ru/international/speczialnye-ekonomicheskie-zony-v-kitae/,Специальные экономические зоны Китая: как на них зарабатывает российский бизнес - Long Wang,Специальные экономические зоны Китая: как на них зарабатывает российский бизнес,0.874262,8,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/useful-articles/worlds-brend-equipment/,Подделки при импорте санкционного оборудования из Китая - Long Wang,Как не купить подделку или б/у санкционное оборудование в Китае через посредника,0.873373,1,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,Аккредитив по договору поставки - Long Wang,Аккредитив по договору поставки,0.873254,3,no,
https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,2,0,https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/,"Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы - Long Wang","Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы",0.873129,3,no,
https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/,"Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы - Long Wang","Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы",2,0,https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,0.873129,3,no,
https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,2,0,https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/,Бизнес с Китаем с нуля 2026: что реально нужно знать новичку,Бизнес с Китаем с нуля: что нужно знать начинающему предпринимателю в 2026 году,0.872812,4,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/,Бизнес с Китаем с нуля 2026: что реально нужно знать новичку,Бизнес с Китаем с нуля: что нужно знать начинающему предпринимателю в 2026 году,0.871445,4,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/useful-articles/parallelnyj-import-segodnya/,Параллельный импорт из Китая в настоящем: описание методик и правил,Параллельный импорт из Китая 2026: как ввозить бренды и где брать оригиналы,0.870995,2,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/international/tovarooborot-rossii-i-kitaya-stavit-rekordy/,Товарооборот России и Китая: как рекорды 2025–2026 меняют правила импорта,Рекорды товарооборота России и Китая: что это значит для бизнеса,0.870869,5,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/international/volna-kitayskogo-eksporta/,Новая волна китайского экспорта 2026: что меняется для российского бизнеса,Новая волна китайского экспорта: возможности и риски для российского импорта,0.870447,6,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/posledniye-novosti-iz-kitaya/page/9/,Последние новости из Китая - Страница 9 из 10 - Long Wang,новости из китая - Страница 9,0.870087,4,no,
https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,2,0,https://longwang.ru/novosti-is-kitaya/page/2/,Актуальные новости из Китая - Страница 2 из 2 - Long Wang,Актуальные новости из Китая,0.869587,5,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/,Белая доставка из Китая: что это такое и как отличить её от серых схем,Что называют «белой доставкой» из Китая и чем она отличается от серых схем,0.869558,3,no,
https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,2,0,https://longwang.ru/useful-articles/purchase-of-construction-equipment/,"Как приобретать строительное оборудование в Китае: найти, проверить, доставить",Как организовать закупку строительного оборудования в Китае в 2026: пошаговый гайд,0.867662,6,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,0.867607,4,no,
https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,2,0,https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,0.867296,7,no,
https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,2,0,https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,0.867296,4,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/,Поставка подшипников и шпинделей из Китая,Поставка оборудования для прецизионного станкостроения.,0.867271,5,no,
https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/,Новый сервис от Alibaba - Long Wang,Новый сервис от Alibaba,2,0,https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,0.867091,1,no,
https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,2,0,https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/,Новый сервис от Alibaba - Long Wang,Новый сервис от Alibaba,0.867091,5,no,
https://longwang.ru/novosti-is-kitaya/obmyenniyi-kurs-yuanya-upal/,Обмен юаня: курс упал ниже 7 по отношению к доллару - Long Wang,Обмен юаня: курс упал ниже 7 по отношению к доллару,2,0,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,"Документы для работы с Китаем: контракт, инвойс, packing list и сертификация","Документы для работы с поставщиками из Китая: контракт, инвойс, упаковочный лист",0.866425,1,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/useful-articles/page/6/,Полезные статьи для работы с Китаем - Страница 6 из 7 - Long Wang,Полезные статьи для работы с Китаем,0.866072,5,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,0.865792,6,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/novosti-is-kitaya/kitajskie-drony-mirovoj-trend/,Китайские дроны: мировой тренд и как бизнесу их закупать в 2026,Китайские дроны — мировой тренд: возможности для российского бизнеса,0.865748,7,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,Параллельный импорт из Китая - Поставка санкционных товаров,Параллельный импорт из Китая,0.865217,7,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/,"Как купить электронику в Китае в 2026: новые правила, маркировка, условия",Как купить электронику в Китае в 2026: новые правила и пути решения,0.864969,5,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/useful-articles/spring-festival-in-china/,Весенний фестиваль в Китае: когда фабрики не работают,Китайский Новый год: как праздник влияет на поставки из Китая,0.864618,6,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/,Последние новости из Китая - Страница 3 из 10 - Long Wang,новости из китая - Страница 3,0.86432,7,no,
https://longwang.ru/novosti-is-kitaya/spros-na-kitajskie-brendy-televizorov/,Китайские бренды телевизоров: почему спрос вырос на 95% в 2026,Китайские телевизоры вытесняют конкурентов: что нужно знать бизнесу,2,0,https://longwang.ru/novosti-is-kitaya/itogi-rasprodazhi-11-11/,"Топ товаров на распродаже 11.11 в Китае 2024–2026: цифры, тренды и выводы для бизнеса",Итоги распродаж 11.11 2024–2026 В Китае: что покупают китайцы и как это пригодится бизнесу в РФ,0.864097,1,no,
https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/,"Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы - Long Wang","Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы",2,0,https://longwang.ru/useful-articles/mistakes-when-working-china/,Ошибки при импорте из Китая и как их избежать – Long Wang,7 ошибок при работе с китайской компанией,0.863811,4,no,
https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ - Long Wang,Зависшие товары и рост цен – последствия прекращения работы китайского банка с РФ,2,0,https://longwang.ru/,Импорт из Китая в Россию для бизнеса — Long Wang,Импорт из Китая в Россию для бизнеса,0.863766,8,no,
https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/,"Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы - Long Wang","Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы",2,0,https://longwang.ru/useful-articles/kitajskie-internet-magaziny/,Китайские интернет-магазины: главные особенности - Long Wang,Китайские интернет-магазины: главные особенности,0.862833,5,no,
https://longwang.ru/international/import-v-kitaj/,"Импорт и экспорт Китая в отношении России вырос на 31,4% - Long Wang","Импорт и экспорт Китая в отношении России вырос на 31,4%",2,0,https://longwang.ru/novosti-is-kitaya/itogi-rasprodazhi-11-11/,"Топ товаров на распродаже 11.11 в Китае 2024–2026: цифры, тренды и выводы для бизнеса",Итоги распродаж 11.11 2024–2026 В Китае: что покупают китайцы и как это пригодится бизнесу в РФ,0.862786,8,no,
https://longwang.ru/novosti-is-kitaya/spros-na-kitajskie-brendy-televizorov/,Китайские бренды телевизоров: почему спрос вырос на 95% в 2026,Китайские телевизоры вытесняют конкурентов: что нужно знать бизнесу,2,0,https://longwang.ru/useful-articles/purchase-of-construction-equipment/,"Как приобретать строительное оборудование в Китае: найти, проверить, доставить",Как организовать закупку строительного оборудования в Китае в 2026: пошаговый гайд,0.862746,2,no,
https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/,Китайские акции в России: рост 10% за день и перспективы 2026,Китайские акции в России: рекордный рост и новые возможности для бизнеса,2,0,https://longwang.ru/useful-articles/page/3/,Полезные статьи для работы с Китаем - Страница 3 из 7 - Long Wang,Полезные статьи для работы с Китаем,0.862656,8,no,
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",2,0,https://longwang.ru/,Импорт из Китая в Россию для бизнеса — Long Wang,Импорт из Китая в Россию для бизнеса,0.862508,8,no,
https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/,Новый сервис от Alibaba - Long Wang,Новый сервис от Alibaba,2,0,https://longwang.ru/useful-articles/find-chinese-supplier/,Как найти и проверить поставщика в Китае: с чего начать и что важно знать,Гид для начинающих импортёров: как искать и проверять поставщика в Китае,0.861431,2,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/useful-articles/page/6/,Полезные статьи для работы с Китаем - Страница 6 из 7 - Long Wang,Полезные статьи для работы с Китаем,0.860877,6,no,
https://longwang.ru/novosti-is-kitaya/obmyenniyi-kurs-yuanya-upal/,Обмен юаня: курс упал ниже 7 по отношению к доллару - Long Wang,Обмен юаня: курс упал ниже 7 по отношению к доллару,2,0,https://longwang.ru/useful-articles/chtoby-ozhidanie-sovpadalo-s-realnostyu-7-prakticheskih-rekomendaczii-dlya-vedeniya-biznesa-s-kitaem-s-nulya/,7 практических рекомендаций для ведения бизнеса с Китаем с нуля - Long Wang,7 практических рекомендаций для ведения бизнеса с Китаем с нуля,0.860407,2,no,
https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,2,0,https://longwang.ru/useful-articles/page/3/,Полезные статьи для работы с Китаем - Страница 3 из 7 - Long Wang,Полезные статьи для работы с Китаем,0.858261,6,no,
https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,Сбербанк переходит на китайские банкоматы и ПО,«СБЕРБАНК» переходит на китайские банкоматы,2,0,https://longwang.ru/useful-articles/bayer-v-kitae-plyusy-i-minusy/,Байер в Китае - плюсы и минусы - Long Wang,Байер в Китае — плюсы и минусы,0.857991,7,no,
https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,2,0,https://longwang.ru/useful-articles/kitajskie-internet-magaziny/,Китайские интернет-магазины: главные особенности - Long Wang,Китайские интернет-магазины: главные особенности,0.857939,7,no,
https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/,"Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы - Long Wang","Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы",2,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/cargo/,Карго из Китая – быстрая доставка в Россию | Long Wang,Карго из Китая в Россию,0.857069,6,no,
